Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ExitRates in %,PageValues,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0.0,0,0.0,14,0.057142857,0.0,Feb,1,1,1,2,Returning_Visitor,False,False
5,265.2916667,4,191.75,29,0.008921569,0.0,Nov,3,2,7,6,Returning_Visitor,True,False
9,243.25,3,1475.25,79,0.012643678,32.59864309,Dec,2,2,2,2,Returning_Visitor,False,False
1,27.2,0,0.0,71,0.034027778,0.0,Jul,2,2,7,1,Returning_Visitor,True,False
0,0.0,0,0.0,31,0.006451613,0.0,Sep,2,2,3,2,Returning_Visitor,True,False
0,0.0,0,0.0,1,0.1,0.0,May,3,2,8,2,Returning_Visitor,False,False
0,0.0,0,0.0,14,0.103333333,0.0,Jul,3,2,4,3,Returning_Visitor,True,False
5,18.0,1,9.5,17,0.005263158,0.0,May,2,2,2,6,Returning_Visitor,False,False
0,0.0,0,0.0,14,0.076190476,0.0,Nov,2,2,4,2,Returning_Visitor,False,True
2,70.0,0,0.0,18,0.02,24.2865,May,2,5,5,4,New_Visitor,True,True
8,164.5833333,1,880.25,62,0.013161376,0.0,Dec,1,2,7,2,Returning_Visitor,False,False
1,9.0,0,0.0,8,0.044444444,0.0,Nov,4,1,7,3,Returning_Visitor,False,False
0,0.0,0,0.0,6,0.0,22.15399132,Nov,1,1,7,3,Returning_Visitor,False,True
2,7.5,0,0.0,63,0.019546851,0.0,May,1,2,2,4,Returning_Visitor,False,False
0,0.0,0,0.0,4,0.0875,0.0,Nov,4,1,5,1,Returning_Visitor,False,False
1,53.4,0,0.0,3,0.0,0.0,Nov,2,2,1,4,Returning_Visitor,False,False
1,5.384615385,0,0.0,36,0.02254902,19.1127451,May,2,2,6,4,Returning_Visitor,True,False
4,39.48,0,0.0,33,0.005555556,0.0,Sep,3,2,4,1,New_Visitor,False,False
8,335.0636364,3,738.0833333,36,0.010086083,27.79149135,Dec,1,1,3,2,New_Visitor,False,False
1,74.0,0,0.0,49,0.016,0.0,Mar,2,2,6,1,Returning_Visitor,False,False
0,0.0,0,0.0,51,0.011671335,12.01221257,Oct,3,2,1,1,Returning_Visitor,True,True
7,78.35714286,3,210.6666667,309,0.025532176,0.0,Nov,2,2,1,2,Returning_Visitor,True,True
3,53.5,0,0.0,26,0.019605911,0.0,May,2,2,4,2,Returning_Visitor,False,False
0,0.0,1,37.2,37,0.015,0.0,Nov,2,2,2,2,Returning_Visitor,False,False
1,49.5,0,0.0,14,0.015384615,0.0,Dec,2,4,1,2,New_Visitor,False,False
0,0.0,0,0.0,72,0.037793427,0.0,May,3,2,1,13,Returning_Visitor,False,False
1,8.0,0,0.0,27,0.005142857,0.0,Nov,3,2,1,20,Returning_Visitor,False,False
3,31.6,0,0.0,17,0.026428571,2.3976,Mar,3,2,7,1,Returning_Visitor,False,False
9,399.8,5,923.9,115,0.018928571,3.585439826,Aug,2,2,8,4,Returning_Visitor,False,True
4,135.4,0,0.0,2,0.0375,0.0,Sep,1,1,5,2,Returning_Visitor,False,True
0,0.0,0,0.0,4,0.05,0.0,Dec,2,2,2,2,Returning_Visitor,False,False
4,44.5,0,0.0,5,0.016666667,0.0,May,2,2,6,13,Returning_Visitor,False,False
4,200.8333333,0,0.0,18,0.009090909,0.0,Mar,2,4,7,2,New_Visitor,True,False
1,0.0,0,0.0,1,0.15,0.0,Aug,2,2,1,5,Returning_Visitor,False,False
1,10.0,0,0.0,5,0.06,0.0,Sep,2,2,5,1,Returning_Visitor,False,False
6,85.96666667,1,2.0,76,0.01785746,0.0,Aug,3,2,8,4,Returning_Visitor,False,False
1,0.0,0,0.0,20,0.023809524,10.23187302,Mar,2,2,3,6,Returning_Visitor,False,True
5,107.6666667,10,505.1666667,281,0.029697173,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
2,9.0,1,0.0,106,0.026412307,1.777492546,Nov,3,2,1,1,Returning_Visitor,True,True
0,0.0,1,0.0,45,0.034042553,7.198820003,Oct,2,2,5,1,Returning_Visitor,False,True
4,55.0,3,17.25,100,0.011603935,0.0,Dec,1,1,1,10,Returning_Visitor,False,False
0,0.0,0,0.0,4,0.05,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,4,0.125,0.0,May,3,2,7,13,Returning_Visitor,False,False
0,0.0,0,0.0,26,0.037179487,0.0,June,3,2,5,13,Returning_Visitor,False,False
3,72.6,0,0.0,17,0.002,0.0,Sep,2,2,9,2,New_Visitor,False,False
5,73.5,1,0.0,79,0.05909564,2.39491796,May,2,2,6,1,Returning_Visitor,False,False
8,96.75,1,73.75,64,0.005239899,0.0,Nov,2,2,4,2,Returning_Visitor,False,False
2,27.2,0,0.0,62,0.015625,0.0,Nov,2,5,7,1,Returning_Visitor,False,False
1,11.0,2,42.0,37,0.041869919,0.0,May,2,2,1,6,Returning_Visitor,True,False
3,179.5,0,0.0,22,0.004266667,0.0,May,3,3,1,15,Returning_Visitor,True,False
5,109.6,1,3.0,29,0.026262626,0.0,Jul,2,2,1,4,Returning_Visitor,False,True
0,0.0,0,0.0,21,0.067,0.0,Oct,1,1,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,5,0.07,0.0,May,1,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,9,0.025,0.0,Mar,2,2,6,2,New_Visitor,False,False
0,0.0,0,0.0,1,0.2,0.0,Nov,4,2,1,8,New_Visitor,False,False
0,0.0,0,0.0,22,0.028571429,23.86359286,Mar,2,2,1,1,Returning_Visitor,False,True
2,23.0,0,0.0,31,0.006451613,0.0,May,2,2,9,3,Returning_Visitor,False,False
0,0.0,0,0.0,11,0.018181818,0.0,Nov,1,1,1,2,New_Visitor,False,False
0,0.0,2,21.0,43,0.018115942,0.0,Nov,2,6,1,2,Returning_Visitor,True,False
2,41.75,2,30.0,25,0.02014652,0.0,Nov,2,2,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.2,0.0,Nov,2,4,3,3,Returning_Visitor,False,False
2,123.0,0,0.0,6,0.023809524,0.0,May,3,2,1,1,Returning_Visitor,True,False
2,93.0,2,221.0,41,0.041481481,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
3,49.5,1,29.5,45,0.004,20.97144,Mar,2,4,3,8,Returning_Visitor,True,True
0,0.0,0,0.0,12,0.063888889,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,39,0.02039072,0.0,Jul,1,2,1,4,Returning_Visitor,False,False
0,0.0,0,0.0,57,0.020689655,0.0,Nov,2,7,2,2,Returning_Visitor,True,False
5,82.6,1,14.2,8,0.02,0.0,Aug,4,1,3,1,New_Visitor,True,False
4,102.5555556,2,79.5,133,0.015889736,28.03795985,Nov,3,2,1,6,Returning_Visitor,True,False
0,0.0,0,0.0,2,0.05,0.0,Nov,2,2,1,10,New_Visitor,False,False
0,0.0,0,0.0,231,0.010029112,0.0,Nov,2,2,3,2,Returning_Visitor,True,False
1,7.0,0,0.0,11,0.006666667,0.0,Mar,3,2,3,3,Returning_Visitor,True,False
3,17.0,0,0.0,71,0.019907407,0.0,Dec,2,2,7,3,Returning_Visitor,False,False
1,10.0,0,0.0,254,0.01518288,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,2,0.1,0.0,May,2,2,1,3,Returning_Visitor,False,False
3,146.5,3,277.1333333,31,0.01712963,0.0,Aug,1,1,5,2,Returning_Visitor,True,False
7,87.25,4,199.5,87,0.02113009,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
3,29.75,0,0.0,12,0.005555556,50.51764193,Nov,2,2,2,2,New_Visitor,False,True
2,70.6,0,0.0,27,0.007407407,79.51302667,Oct,2,2,1,3,New_Visitor,True,True
4,26.0,0,0.0,12,0.011764706,0.0,Oct,2,4,3,2,Returning_Visitor,False,True
0,0.0,0,0.0,77,0.024719927,0.0,May,2,2,3,6,Returning_Visitor,False,False
0,0.0,0,0.0,5,0.16,0.0,May,3,2,4,3,Returning_Visitor,False,False
0,0.0,1,38.0,10,0.036363636,0.0,May,2,10,2,4,Returning_Visitor,True,False
0,0.0,0,0.0,15,0.066666667,0.0,May,2,2,6,1,Returning_Visitor,True,False
0,0.0,0,0.0,19,0.003947368,0.0,Nov,3,2,3,3,Returning_Visitor,False,False
3,44.3,0,0.0,17,0.006666667,64.2879309,Aug,1,2,1,2,Returning_Visitor,False,True
0,0.0,0,0.0,6,0.066666667,0.0,Dec,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,159,0.016284567,0.0,May,2,2,2,2,Returning_Visitor,False,False
9,367.0,0,0.0,85,0.016080586,3.926014129,May,3,2,6,4,Returning_Visitor,True,True
0,0.0,0,0.0,25,0.038133333,0.0,May,3,2,3,4,Returning_Visitor,True,False
7,122.875,0,0.0,22,0.03974359,0.0,Dec,2,2,1,2,New_Visitor,False,False
9,354.2916667,0,0.0,79,0.011546722,12.07905093,Nov,3,2,2,3,Returning_Visitor,False,True
0,0.0,0,0.0,10,0.083333333,26.66133333,Mar,3,2,1,8,Returning_Visitor,False,False
3,55.75,0,0.0,55,0.03245614,6.190582078,Dec,2,2,3,10,Returning_Visitor,False,False
3,420.0666667,3,230.7,23,0.079310345,0.0,Nov,1,1,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,28,0.067857143,0.0,Dec,2,2,4,1,Returning_Visitor,False,False
0,0.0,0,0.0,10,0.06,0.0,May,2,4,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,2,0.15,0.0,Nov,3,2,3,13,Returning_Visitor,False,False
10,166.9318182,2,246.0,51,0.017471264,3.099,May,2,2,2,19,Returning_Visitor,False,False
0,0.0,0,0.0,9,0.022222222,0.0,Dec,3,2,6,6,New_Visitor,False,False
2,305.125,3,368.25,27,0.042857143,39.51980679,Dec,3,2,1,2,Returning_Visitor,False,False
2,41.5,2,60.5,21,0.02173913,0.0,Mar,2,2,2,13,Returning_Visitor,True,False
3,81.0,1,0.0,28,0.022222222,0.0,Mar,2,6,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,2,0.05,0.0,Dec,3,2,1,10,Returning_Visitor,False,False
0,0.0,1,0.0,48,0.01877551,0.0,Dec,2,2,3,2,Returning_Visitor,False,False
14,200.4166667,0,0.0,7,0.004761905,0.0,Dec,8,13,9,20,Other,False,False
11,250.25,0,0.0,169,0.016051967,8.174728678,Nov,4,1,1,8,Returning_Visitor,True,False
3,53.0,5,9.5,218,0.039663918,1.18073661,Nov,1,1,3,3,Returning_Visitor,False,True
0,0.0,0,0.0,3,0.2,0.0,May,2,2,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,62,0.014814815,0.0,June,2,10,2,1,Returning_Visitor,False,False
0,0.0,0,0.0,10,0.01,0.0,Mar,2,2,5,2,Returning_Visitor,False,False
3,150.0,0,0.0,42,0.01037037,0.0,May,2,2,4,2,Returning_Visitor,False,False
0,0.0,0,0.0,33,0.056986532,0.0,Dec,3,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,17,0.092156863,18.87145759,Aug,3,2,3,1,Returning_Visitor,False,True
0,0.0,0,0.0,15,0.013333333,13.18554515,Dec,3,2,1,2,New_Visitor,True,True
1,34.2,0,0.0,26,0.002564103,22.65617015,Oct,3,2,6,2,New_Visitor,True,True
6,47.3,0,0.0,14,0.010526316,0.0,Oct,4,1,3,5,New_Visitor,False,True
0,0.0,0,0.0,5,0.14,0.0,Nov,3,2,1,10,Returning_Visitor,True,False
0,0.0,0,0.0,10,0.022222222,0.0,May,1,8,6,6,New_Visitor,False,False
0,0.0,0,0.0,1,0.0,0.0,Sep,2,2,2,1,Returning_Visitor,False,False
0,0.0,0,0.0,45,0.037925926,0.0,June,4,1,3,3,Returning_Visitor,False,False
6,61.0,0,0.0,21,0.007692308,0.0,Dec,2,2,4,1,New_Visitor,False,True
1,72.6,0,0.0,44,0.0,0.0,Nov,1,1,4,5,New_Visitor,False,False
3,270.0,1,1778.0,362,0.008837606,0.0,May,2,2,1,19,Returning_Visitor,True,False
0,0.0,0,0.0,6,0.066666667,0.0,May,2,2,3,3,Returning_Visitor,False,False
5,400.0,0,0.0,20,0.013043478,22.13419743,Dec,2,2,3,2,Returning_Visitor,False,True
6,221.8333333,1,51.5,39,0.017585825,0.0,Dec,1,2,8,1,Returning_Visitor,False,False
0,0.0,0,0.0,2,0.05,0.0,Dec,3,2,5,2,Returning_Visitor,False,False
0,0.0,0,0.0,4,0.05,0.0,Mar,2,2,9,2,Returning_Visitor,True,False
0,0.0,0,0.0,7,0.107142857,0.0,May,2,4,5,6,Returning_Visitor,False,False
3,110.5357143,7,330.2666667,10,0.031834215,0.0,Nov,3,2,4,2,Returning_Visitor,False,False
3,53.0,0,0.0,63,0.005729167,0.0,May,2,2,8,3,New_Visitor,False,False
5,29.0,0,0.0,94,0.013183349,0.0,Dec,2,2,4,2,Returning_Visitor,False,False
0,0.0,0,0.0,5,0.05,0.0,May,4,2,1,5,New_Visitor,False,False
0,0.0,0,0.0,11,0.003636364,0.0,Feb,3,2,1,3,Returning_Visitor,False,False
5,83.0,0,0.0,69,0.021765601,0.0,Nov,2,2,9,2,Returning_Visitor,False,False
0,0.0,0,0.0,24,0.037797619,0.0,Nov,3,2,1,3,Returning_Visitor,True,False
0,0.0,0,0.0,108,0.030709877,0.0,Nov,2,2,7,1,Returning_Visitor,False,False
4,47.5,0,0.0,37,0.017105263,12.96520279,Nov,1,1,1,2,Returning_Visitor,False,True
0,0.0,0,0.0,1,0.2,0.0,Nov,4,1,1,3,New_Visitor,False,False
2,48.0,0,0.0,24,0.0408,0.0,May,2,2,3,2,Returning_Visitor,False,False
0,0.0,0,0.0,21,0.048333333,0.0,Nov,2,2,7,3,Returning_Visitor,False,False
0,0.0,0,0.0,4,0.0875,0.0,Dec,1,1,2,3,Returning_Visitor,False,False
0,0.0,0,0.0,51,0.011764706,0.0,Nov,2,2,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,4,0.05,0.0,Jul,3,2,1,4,Returning_Visitor,True,False
1,0.0,0,0.0,28,0.021428571,8.391281758,Oct,1,1,3,2,Returning_Visitor,False,True
4,73.75,1,58.0,12,0.015555556,10.782,Mar,2,2,1,2,Returning_Visitor,True,True
1,4.0,0,0.0,11,0.036363636,0.0,Nov,2,2,1,1,Returning_Visitor,False,False
0,0.0,0,0.0,24,0.051388889,0.0,Nov,2,4,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,13,0.046153846,0.0,May,1,1,3,4,Returning_Visitor,False,False
0,0.0,0,0.0,9,0.004444444,0.0,Nov,8,1,1,3,Returning_Visitor,False,False
3,264.0,0,0.0,20,0.027272727,0.0,Nov,2,10,7,1,Returning_Visitor,False,False
0,0.0,0,0.0,21,0.011578947,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
3,204.4,0,0.0,4,0.028571429,0.0,Nov,2,2,6,2,New_Visitor,False,False
10,750.75,3,80.0,49,0.021069182,0.0,May,1,1,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,3,0.066666667,0.0,Nov,1,1,2,10,Returning_Visitor,False,False
0,0.0,0,0.0,2,0.05,0.0,May,4,1,1,3,Returning_Visitor,False,False
4,72.0,0,0.0,4,0.06,0.0,Nov,3,2,2,3,Returning_Visitor,False,False
0,0.0,0,0.0,3,0.066666667,0.0,Mar,2,2,2,1,Returning_Visitor,True,False
0,0.0,0,0.0,6,0.01,0.0,Dec,1,1,3,3,Returning_Visitor,False,False
0,0.0,0,0.0,21,0.033333333,0.0,Dec,1,1,1,10,Returning_Visitor,True,False
3,94.6,0,0.0,1,0.05,0.0,Jul,2,2,1,2,New_Visitor,False,False
0,0.0,1,0.0,1,0.1,0.0,May,2,2,1,2,Returning_Visitor,False,False
8,146.6,1,18.2,198,0.01852759,0.0,Jul,2,2,4,1,Returning_Visitor,False,False
3,110.5,0,0.0,10,0.008333333,0.0,May,1,8,1,11,New_Visitor,True,False
6,279.0,2,69.5,41,0.009929078,3.836079931,Dec,2,2,2,7,Returning_Visitor,False,True
2,52.5,0,0.0,13,0.006666667,0.0,Nov,2,2,3,2,Returning_Visitor,False,False
4,417.0,0,0.0,3,0.04,0.0,May,2,2,1,3,New_Visitor,False,False
0,0.0,0,0.0,8,0.0125,0.0,May,3,2,4,6,New_Visitor,False,False
0,0.0,0,0.0,7,0.068571429,0.0,May,1,2,1,2,Returning_Visitor,True,False
0,0.0,0,0.0,8,0.067708333,0.0,Nov,3,2,3,13,Returning_Visitor,False,False
2,149.6666667,0,0.0,4,0.016666667,0.0,May,3,2,6,5,New_Visitor,False,False
0,0.0,0,0.0,6,0.06,0.0,Mar,2,2,7,3,Returning_Visitor,True,False
0,0.0,0,0.0,2,0.1,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
0,0.0,0,0.0,19,0.005263158,0.0,May,1,2,1,4,Returning_Visitor,False,False
6,81.54166667,0,0.0,23,0.044166667,0.0,Dec,2,2,7,8,Returning_Visitor,True,False
4,104.25,0,0.0,38,0.022807018,4.113391331,Nov,2,2,1,13,Returning_Visitor,False,True
0,0.0,0,0.0,1,0.2,0.0,May,2,2,7,4,Returning_Visitor,False,False
0,0.0,0,0.0,1,0.2,0.0,Nov,1,1,6,1,Returning_Visitor,True,False
4,53.75,0,0.0,41,0.018783069,0.0,Dec,3,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,18,0.027777778,0.0,Dec,2,2,6,11,New_Visitor,False,False
0,0.0,0,0.0,34,0.040441176,0.0,May,1,1,1,3,Returning_Visitor,False,False
5,157.5,3,433.5,9,0.020833333,0.0,Nov,1,1,1,2,New_Visitor,False,False
2,35.3,0,0.0,2,0.0,40.27815244,Sep,2,2,1,6,New_Visitor,False,True
5,173.9666667,0,0.0,17,0.017272727,0.0,Aug,2,2,3,4,Returning_Visitor,False,False
0,0.0,0,0.0,14,0.05,0.0,Aug,1,1,9,3,Returning_Visitor,False,False
1,16.0,1,29.0,19,0.024884615,19.3154,May,3,2,1,2,Returning_Visitor,False,False
1,4.0,0,0.0,30,0.028,0.0,Nov,3,2,3,2,Returning_Visitor,True,False
1,38.0,0,0.0,5,0.013333333,0.0,Mar,1,2,1,9,New_Visitor,True,False
0,0.0,0,0.0,1,0.1,0.0,May,1,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,39,0.015555556,0.0,Nov,2,2,1,2,Returning_Visitor,True,True
0,0.0,0,0.0,51,0.020779221,0.0,May,2,2,4,1,Returning_Visitor,False,False
0,0.0,0,0.0,6,0.01,0.0,Mar,1,2,1,8,New_Visitor,False,False
2,25.0,3,52.0,60,0.032912458,5.976060606,May,2,2,4,13,Returning_Visitor,False,False
1,67.5,0,0.0,28,0.006785714,0.0,Sep,3,2,1,6,Returning_Visitor,False,False
0,0.0,0,0.0,13,0.046153846,0.0,Nov,2,2,4,10,Returning_Visitor,False,False
0,0.0,0,0.0,10,0.023333333,0.0,Nov,4,2,4,1,Returning_Visitor,False,False
4,169.2,0,0.0,14,0.011111111,34.75023292,Jul,2,2,1,2,Returning_Visitor,True,True
0,0.0,0,0.0,1,0.2,0.0,Nov,1,1,1,20,Returning_Visitor,False,False
7,198.2585034,4,492.9,81,0.018203638,3.0265717,Nov,3,2,3,6,Returning_Visitor,True,False
19,402.1857143,4,116.0,64,0.016289934,4.642,Mar,2,2,2,2,Returning_Visitor,False,True
0,0.0,2,52.5,18,0.01,0.0,Dec,8,2,9,2,New_Visitor,True,False
4,36.0,0,0.0,23,0.010666667,58.20233822,Dec,4,2,1,1,New_Visitor,False,True
0,0.0,0,0.0,7,0.071428571,0.0,Nov,1,1,9,4,Returning_Visitor,False,False
0,0.0,1,141.5,43,0.004545455,3.940422761,Dec,2,4,1,10,Returning_Visitor,False,True
0,0.0,0,0.0,2,0.1,0.0,Nov,2,2,2,6,Returning_Visitor,True,False
3,45.8,0,0.0,63,0.017460317,0.0,Jul,3,2,4,3,Returning_Visitor,False,False
3,61.0,0,0.0,31,0.006666667,0.0,May,1,2,1,3,New_Visitor,False,False
0,0.0,0,0.0,2,0.2,0.0,June,3,2,3,13,Returning_Visitor,False,False
0,0.0,1,118.0,14,0.063265306,0.0,Nov,3,2,1,2,Returning_Visitor,False,False
11,228.0277778,1,32.0,17,0.044351348,0.0,Mar,1,2,9,8,Returning_Visitor,False,False
2,16.2,0,0.0,3,0.04,49.55482147,Nov,2,2,5,5,New_Visitor,False,False
10,196.25,1,46.4,271,0.02001083,0.038034542,Jul,2,2,2,3,Returning_Visitor,True,False
0,0.0,0,0.0,6,0.116666667,0.0,Nov,2,10,4,3,Returning_Visitor,False,False
3,67.5,0,0.0,30,0.015053763,19.31425101,Dec,2,4,1,1,Returning_Visitor,True,True
0,0.0,0,0.0,4,0.066666667,0.0,Dec,1,1,2,2,Returning_Visitor,True,False
3,33.0,0,0.0,17,0.01,0.0,Dec,2,2,1,2,New_Visitor,False,True
0,0.0,0,0.0,3,0.066666667,0.0,May,4,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,9,0.044444444,0.0,May,1,1,1,3,Returning_Visitor,False,False
0,0.0,0,0.0,12,0.027777778,0.0,Nov,3,2,4,3,Returning_Visitor,False,False
1,0.0,0,0.0,1,0.2,0.0,May,1,1,4,2,Returning_Visitor,False,False
15,382.3466667,2,21.6,32,0.01038961,0.0,Aug,3,2,1,2,Returning_Visitor,True,False
3,68.5,0,0.0,37,0.00113798,0.0,Mar,1,1,1,2,Returning_Visitor,True,False
0,0.0,0,0.0,2,0.1,0.0,Dec,8,2,7,2,Returning_Visitor,False,False
8,269.0416667,3,64.5,171,0.017556729,4.213364204,Nov,1,1,1,1,Returning_Visitor,False,True
0,0.0,0,0.0,1,0.171428571,0.0,Dec,3,2,2,1,Returning_Visitor,False,False
0,0.0,0,0.0,2,0.1,0.0,Mar,2,2,6,3,Returning_Visitor,False,False
0,0.0,0,0.0,2,0.2,0.0,Mar,3,2,3,1,Returning_Visitor,False,False
1,28.2,0,0.0,18,0.011111111,75.62994948,Aug,2,2,4,4,New_Visitor,False,True
1,41.0,4,360.0,28,0.042424242,19.38181818,May,2,2,1,6,Returning_Visitor,False,False
14,574.4511905,0,0.0,41,0.011853002,36.96220452,Sep,3,2,3,4,Returning_Visitor,False,True
1,59.5,0,0.0,39,0.003070175,0.0,Nov,1,2,1,11,Returning_Visitor,True,True
0,0.0,0,0.0,4,0.066666667,0.0,Nov,2,2,2,11,Returning_Visitor,False,False
2,7.0,0,0.0,3,0.066666667,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,2,0.1,0.0,Oct,2,4,1,2,New_Visitor,False,False
3,90.0,0,0.0,4,0.014285714,0.0,May,2,2,6,5,New_Visitor,False,False
0,0.0,0,0.0,18,0.020833333,0.0,May,2,5,1,4,Returning_Visitor,False,False
0,0.0,0,0.0,12,0.04,0.0,Nov,1,2,1,10,Returning_Visitor,False,False
0,0.0,0,0.0,3,0.155555556,0.0,May,2,4,1,6,Returning_Visitor,False,False
0,0.0,0,0.0,5,0.16,0.0,Mar,1,10,1,1,Returning_Visitor,False,False
4,58.0,2,28.5,82,0.014544651,9.055465887,Nov,2,2,1,2,Returning_Visitor,False,True
0,0.0,0,0.0,1,0.2,0.0,May,3,2,3,15,Returning_Visitor,True,False
8,321.6,0,0.0,30,0.012903226,0.0,May,2,2,2,13,Returning_Visitor,False,False
1,284.0,0,0.0,18,0.034166667,9.964444223,Nov,1,1,3,2,Returning_Visitor,True,False
7,114.75,1,15.75,21,0.009937888,0.0,Dec,2,2,8,2,New_Visitor,True,False
2,28.05714286,0,0.0,73,0.018933333,0.0,June,2,2,7,4,Returning_Visitor,True,False
1,8.0,0,0.0,35,0.023611111,0.0,May,2,10,6,4,Returning_Visitor,True,False
9,159.7166667,1,20.0,39,0.019066142,16.42363253,May,1,1,1,13,Returning_Visitor,False,False
7,155.9,0,0.0,25,0.029012346,14.11909834,Dec,2,4,7,1,Returning_Visitor,False,False
7,312.8,1,4.0,155,0.039077841,0.0,Jul,3,2,4,13,Returning_Visitor,False,False
8,236.8333333,0,0.0,20,0.016825397,17.39171429,May,3,2,3,3,Returning_Visitor,True,True
1,9.0,1,29.5,23,0.053846154,0.0,Nov,2,2,7,2,Returning_Visitor,False,False
0,0.0,0,0.0,4,0.066666667,0.0,Dec,3,2,8,13,Returning_Visitor,False,False
1,4.0,0,0.0,1,0.016666667,0.0,May,2,2,3,5,Returning_Visitor,False,False
3,14.0,0,0.0,30,0.01,62.866,May,2,2,4,13,Returning_Visitor,False,False
0,0.0,0,0.0,24,0.016666667,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
1,18.2,0,0.0,58,0.027298851,0.0,Jul,4,2,8,1,Returning_Visitor,False,False
3,346.0,1,15.2,29,0.006700972,69.91439226,Nov,2,2,5,2,Returning_Visitor,False,False
3,30.5,0,0.0,20,0.007539683,0.0,May,2,2,7,3,Returning_Visitor,False,False
12,246.252381,2,56.5,102,0.019834499,0.0,Nov,3,2,1,10,Returning_Visitor,True,False
3,109.0,0,0.0,6,0.028571429,0.0,May,1,1,7,3,New_Visitor,False,False
12,279.4166667,0,0.0,42,0.019666667,38.30849268,Feb,1,1,3,2,Returning_Visitor,False,False
4,59.4,0,0.0,19,0.021052632,0.0,Sep,2,5,3,2,New_Visitor,True,False
0,0.0,3,62.8,90,0.013297101,0.0,Aug,1,1,3,4,Returning_Visitor,False,False
6,213.5,0,0.0,11,0.016666667,87.9029606,Dec,8,13,9,20,Other,False,True
0,0.0,0,0.0,86,0.026830934,0.0,May,2,5,3,3,Returning_Visitor,False,False
5,32.0,2,3.0,33,0.02027027,0.0,Mar,2,4,3,2,Returning_Visitor,True,False
3,94.6,0,0.0,16,0.019327731,0.0,Nov,3,2,7,2,New_Visitor,True,False
5,548.3142857,6,448.5,102,0.01470751,0.0,May,2,2,1,4,Returning_Visitor,True,False
0,0.0,0,0.0,15,0.015384615,0.0,May,2,2,7,4,Returning_Visitor,False,False
0,0.0,0,0.0,4,0.125,0.0,Jul,1,1,3,3,Returning_Visitor,False,False
6,109.6666667,0,0.0,7,0.051111111,0.0,Dec,2,5,7,2,Returning_Visitor,False,True
0,0.0,0,0.0,9,0.051851852,0.0,Nov,1,1,1,3,Returning_Visitor,False,False
7,399.25,1,298.0,85,0.017267562,10.1319644,Dec,3,2,1,2,Returning_Visitor,False,False
0,0.0,0,0.0,17,0.011764706,0.0,Mar,1,1,2,2,Returning_Visitor,False,False
0,0.0,0,0.0,12,0.006666667,19.37005896,Dec,2,5,4,1,Returning_Visitor,True,True
2,58.25,3,47.75,24,0.053401361,0.0,Dec,3,2,1,1,Returning_Visitor,False,False
0,0.0,2,101.7,42,0.004545455,153.5776975,Aug,2,2,1,1,Returning_Visitor,False,True
0,0.0,0,0.0,5,0.04,0.0,Mar,2,2,7,2,Returning_Visitor,False,False
14,295.2,3,56.9,80,0.020707071,0.0,Oct,2,2,3,1,Returning_Visitor,False,False
0,0.0,0,0.0,2,0.2,0.0,Aug,1,2,8,1,New_Visitor,False,False
0,0.0,0,0.0,3,0.066666667,0.0,Feb,1,1,3,3,Returning_Visitor,False,False
4,174.0,0,0.0,30,0.0359375,0.0,May,2,2,4,2,Returning_Visitor,False,False
1,16.0,3,585.625,40,0.023436807,0.0,Dec,3,2,4,2,Returning_Visitor,False,False
0,0.0,0,0.0,6,0.05,0.0,May,2,2,4,4,Returning_Visitor,False,False
0,0.0,0,0.0,11,0.009090909,7.68745056,Oct,2,2,1,3,New_Visitor,False,True
0,0.0,0,0.0,49,0.010638298,0.0,Jul,2,2,8,4,New_Visitor,True,False
4,47.3,1,0.0,32,0.037037037,0.0,Aug,2,2,9,2,Returning_Visitor,False,False
